ID_Funcionario,Nome,Departamento,Cargo,Data_Contratacao,Treinamentos_Completos,Tickets_Resolvidos,Tickets_Resolvidos_No_Prazo,Tempo_Medio_Atendimento_Minutos,Porcentagem_Reducao_Custos,Porcentagem_Aumento_Conversao_Apos_Melhorias,Max_Bugs_Criticos
507113,Camila Fonseca,TI,pleno,2018-12-21,11,4.0,26.0,31.0,12.045,1.298,1.0
240631,Rodrigo da Cunha,TI,pleno,2021-07-02,15,316.0,146.0,62.0,15.708,11.319,6.0
196566,Stephany Pereira,TI,pleno,2022-08-05,9,82.0,35.0,49.0,15.840000000000002,15.081,7.0
940117,Calebe da Rocha,TI,pleno,2023-12-26,10,325.0,276.0,93.0,1.089,0.088,8.0
785053,Sr. Calebe Siqueira,TI,pleno,2016-11-12,11,136.0,160.0,91.0,3.4320000000000004,14.784,4.0
404743,Luan Peixoto,TI,pleno,2019-06-05,10,70.0,125.0,95.0,4.037,5.61,4.0
891348,Emanuella Cardoso,TI,pleno,2018-05-14,14,183.0,209.0,36.0,2.134,13.508,1.0
629446,Ana Sophia Siqueira,TI,pleno,2022-03-25,10,46.0,323.0,86.0,1.914,5.093,8.0
836842,Vinícius Melo,TI,pleno,2017-11-27,1,317.0,132.0,35.0,14.432,14.421,5.0
917256,Lorena Lopes,TI,pleno,2019-02-28,14,104.0,228.0,35.0,3.63,7.326,5.0
394192,Otávio Aragão,TI,pleno,2015-08-15,13,26.0,133.0,61.0,7.887,9.878000000000002,5.0
258404,Rafael Peixoto,TI,pleno,2023-12-24,3,198.0,163.0,50.0,10.549,14.641000000000002,7.0
811220,Maria Clara Sousa,TI,pleno,2016-02-28,12,207.0,94.0,33.0,11.605000000000002,15.510000000000002,2.0
904762,Gabrielly Ramos,TI,pleno,2021-07-23,6,287.0,262.0,52.0,3.256,7.513000000000001,5.0
653706,Dr. Luiz Fernando Gonçalves,TI,pleno,2017-08-23,4,78.0,311.0,9.0,13.134,0.8800000000000001,8.0
711704,Clarice Siqueira,TI,pleno,2019-02-19,10,64.0,125.0,64.0,7.293,3.795,4.0
627514,Leonardo Novaes,TI,pleno,2020-08-21,6,228.0,139.0,63.0,12.452000000000002,8.668000000000001,7.0
203314,Valentina Campos,TI,pleno,2015-06-01,11,118.0,9.0,36.0,8.657,11.693,3.0
70010,José Pedro Alves,TI,pleno,2017-05-11,11,181.0,200.0,8.0,0.407,3.245000000000001,7.0
890747,Stephany Sampaio,TI,pleno,2017-06-03,15,176.0,17.0,58.0,0.121,3.575,1.0
935401,Beatriz Abreu,TI,pleno,2017-02-09,14,147.0,325.0,94.0,12.969,9.625,7.0
2593,Theo Gonçalves,TI,pleno,2021-08-05,2,113.0,35.0,6.0,3.575,14.509,2.0
573367,Caleb da Paz,TI,pleno,2016-06-16,8,156.0,49.0,67.0,1.881,1.9910000000000003,7.0
269247,Maria Julia Vargas,TI,pleno,2017-08-18,4,298.0,310.0,85.0,12.617,13.849,3.0
6747,Dr. Leandro Nascimento,TI,pleno,2016-10-18,5,41.0,19.0,81.0,0.275,2.7940000000000005,7.0
390367,Benício Silveira,TI,pleno,2022-08-26,3,133.0,259.0,26.0,7.524,14.828,7.0
860857,Nicolas Cassiano,TI,pleno,2016-04-26,3,137.0,116.0,8.0,2.783,0.649,7.0
508337,Sr. Davi Silva,TI,pleno,2019-04-04,10,233.0,256.0,14.0,0.5830000000000001,13.915,1.0
226802,Hadassa Peixoto,TI,pleno,2018-12-20,15,184.0,189.0,99.0,13.805,0.022,6.0
74901,Ana Cecília Gomes,TI,pleno,2021-12-29,9,46.0,83.0,58.0,9.031000000000002,2.772,4.0
668806,Melissa Barbosa,TI,pleno,2016-02-24,14,305.0,212.0,67.0,6.226000000000001,9.284,8.0
544898,Dr. João Lucas Rocha,TI,pleno,2020-12-21,6,180.0,320.0,60.0,5.588000000000001,11.187,5.0
315691,Esther Gomes,TI,pleno,2019-05-14,2,279.0,144.0,40.0,1.7490000000000003,15.015000000000002,5.0
700545,Liz Pires,TI,pleno,2019-09-26,3,171.0,293.0,44.0,3.003,0.935,6.0
132646,Matheus Azevedo,TI,pleno,2023-05-29,13,42.0,99.0,79.0,4.4,4.081,9.0
399422,Leonardo Barbosa,TI,pleno,2018-03-17,11,260.0,118.0,27.0,7.392,7.700000000000001,5.0
812716,Marcela Rios,TI,pleno,2021-11-13,11,141.0,58.0,19.0,3.861,0.308,5.0
671342,Dante Jesus,TI,pleno,2022-05-08,5,151.0,46.0,50.0,0.913,5.456,8.0
232653,Vitor Hugo Rios,TI,pleno,2022-02-15,14,174.0,305.0,86.0,0.8140000000000001,1.4960000000000002,1.0
582962,Dra. Lavínia da Costa,TI,pleno,2018-10-25,13,94.0,68.0,82.0,8.217,10.45,1.0
864637,Bento Lima,TI,pleno,2017-05-12,12,222.0,136.0,62.0,4.631,16.335,0.0
469994,Cauã Duarte,TI,pleno,2018-03-23,4,97.0,113.0,24.0,5.841,3.751,7.0
912645,Dr. Ryan Camargo,TI,pleno,2021-01-21,2,31.0,302.0,36.0,7.986000000000001,15.29,5.0
68742,Yan Ramos,TI,pleno,2016-06-08,1,173.0,40.0,84.0,9.889,13.838,4.0
647728,Ian Carvalho,TI,pleno,2016-04-15,15,291.0,158.0,25.0,1.287,5.731000000000001,5.0
70500,Sr. Kaique Caldeira,TI,pleno,2020-09-28,2,130.0,124.0,30.0,4.73,15.598,1.0
792570,Lorenzo Gonçalves,TI,pleno,2021-03-27,15,170.0,243.0,29.0,13.86,3.828,3.0
830180,Ana Siqueira,TI,pleno,2021-03-14,11,124.0,203.0,69.0,15.400000000000002,11.088,11.0
330355,Josué Gomes,TI,pleno,2018-01-12,13,30.0,213.0,22.0,4.598,6.116,7.0
735826,Luiz Fernando Sousa,TI,pleno,2017-06-19,4,278.0,312.0,13.0,3.0690000000000004,7.403000000000001,2.0
77229,Eduarda Andrade,TI,pleno,2022-03-19,5,33.0,114.0,92.0,14.168000000000005,6.776000000000001,7.0
900802,Vicente Abreu,TI,pleno,2017-02-01,11,29.0,114.0,91.0,1.122,2.915,8.0
785741,Sr. Arthur Miguel Nogueira,TI,pleno,2020-07-23,13,22.0,93.0,66.0,8.723,7.843000000000001,3.0
720469,Emanuella Alves,TI,pleno,2023-06-02,5,41.0,203.0,61.0,10.681,0.7040000000000001,7.0
541560,Dr. Antônio Viana,TI,pleno,2020-08-07,4,269.0,99.0,4.0,9.625,5.1370000000000005,11.0
232346,Caio Peixoto,TI,pleno,2017-07-15,2,18.0,24.0,14.0,13.838,8.635,9.0
942398,Srta. Rebeca Moura,TI,pleno,2015-08-11,2,187.0,135.0,35.0,16.401,3.608,1.0
386473,Rhavi Oliveira,TI,pleno,2023-11-19,9,18.0,77.0,11.0,11.077000000000002,10.659,2.0
271153,Dra. Cecília Câmara,TI,pleno,2023-08-10,1,234.0,103.0,53.0,2.761,13.651000000000002,2.0
442721,Renan Garcia,TI,pleno,2023-07-13,1,155.0,293.0,73.0,15.257,14.014,4.0
907886,Pietra Leão,TI,pleno,2020-09-11,6,80.0,199.0,71.0,5.379,9.647,7.0
358256,Luiza Vieira,TI,pleno,2018-01-23,7,152.0,68.0,81.0,7.766,0.198,7.0
224541,Vinicius Castro,TI,pleno,2020-11-20,15,111.0,80.0,51.0,3.311,14.762,2.0
891478,Luísa Montenegro,TI,pleno,2019-01-05,2,156.0,281.0,60.0,4.158,11.66,7.0
861856,Bento Fogaça,TI,pleno,2019-09-05,10,185.0,45.0,91.0,5.148,1.001,3.0
511307,Hadassa Moreira,TI,pleno,2018-11-27,6,223.0,294.0,39.0,4.433000000000001,10.681,3.0
838047,Sr. Bento Cirino,TI,pleno,2015-10-30,5,242.0,60.0,16.0,3.168,5.621,3.0
830615,Anna Liz Cassiano,TI,pleno,2019-03-10,4,118.0,94.0,41.0,3.806,8.096000000000002,9.0
421817,Marina Pinto,TI,pleno,2015-10-07,15,223.0,265.0,44.0,1.518,2.6290000000000004,6.0
127283,Pietra Sales,TI,pleno,2017-11-20,15,119.0,178.0,42.0,14.3,13.640000000000002,11.0
556097,Evelyn Lopes,TI,pleno,2023-04-17,12,66.0,276.0,77.0,13.53,4.6530000000000005,11.0
125340,Srta. Maria Sophia Gonçalves,TI,pleno,2015-09-07,8,280.0,220.0,86.0,1.4630000000000003,9.152,0.0
198410,Maria Liz Martins,TI,pleno,2023-10-23,4,191.0,44.0,67.0,13.728000000000002,6.897,6.0
131123,Ana Cecília Alves,TI,pleno,2017-05-14,1,260.0,189.0,49.0,2.772,11.077000000000002,5.0
962603,Sra. Heloísa Almeida,TI,pleno,2020-07-19,10,30.0,82.0,16.0,14.069,3.146,4.0
38580,Srta. Stephany Fogaça,TI,pleno,2020-02-18,7,189.0,18.0,69.0,3.19,10.329,2.0
812353,Sr. Diogo Pereira,TI,pleno,2019-03-31,6,95.0,191.0,73.0,11.385,1.2100000000000002,7.0
335959,Luan Dias,TI,pleno,2017-05-29,12,327.0,26.0,62.0,15.048,15.95,8.0
898420,Guilherme Sampaio,TI,pleno,2015-11-29,1,103.0,293.0,9.0,2.4970000000000003,1.375,6.0
954504,Juliana Novaes,TI,pleno,2018-02-28,4,121.0,299.0,52.0,1.4740000000000002,4.829,11.0
659348,Anthony Peixoto,TI,pleno,2016-05-23,14,262.0,29.0,36.0,7.15,9.57,0.0
210054,Daniela Marques,TI,pleno,2016-09-03,12,255.0,278.0,70.0,14.52,11.748,2.0
385797,Joana Siqueira,TI,pleno,2019-02-19,11,185.0,203.0,48.0,10.208,13.167000000000002,2.0
44166,Bruna Brito,TI,pleno,2021-01-28,15,170.0,253.0,94.0,13.431000000000004,5.357,1.0
686095,Daniel da Conceição,TI,pleno,2022-10-01,3,160.0,225.0,95.0,7.502000000000001,5.236,1.0
439047,Maria Alice Moura,TI,pleno,2020-06-24,10,310.0,284.0,66.0,8.569,15.873,4.0
27805,Sra. Gabriela Almeida,TI,pleno,2019-11-13,8,20.0,91.0,77.0,15.279000000000002,11.836,2.0
902046,Sr. Henrique Freitas,TI,pleno,2016-03-22,10,18.0,25.0,63.0,9.196,12.408,6.0
726915,Breno Moraes,TI,pleno,2018-03-19,8,254.0,70.0,81.0,13.86,12.507,9.0
523468,Srta. Eduarda Mendes,TI,pleno,2019-07-31,11,161.0,250.0,1.0,3.124,5.588000000000001,1.0
936861,Cauã Aparecida,TI,pleno,2018-06-30,15,226.0,250.0,84.0,7.282000000000001,4.224,7.0
629176,Emanuella Siqueira,TI,pleno,2018-12-23,10,68.0,212.0,29.0,14.916000000000002,6.809000000000001,1.0
265511,Srta. Maya da Costa,TI,pleno,2015-04-24,2,192.0,58.0,62.0,2.123,10.846,4.0
537761,Manuella Costa,TI,pleno,2017-04-22,5,250.0,195.0,38.0,7.964000000000001,3.74,3.0
122890,Cauê Duarte,TI,pleno,2022-03-15,14,218.0,136.0,69.0,7.128000000000001,14.597,5.0
636169,Pietra Pacheco,TI,pleno,2017-08-14,1,267.0,220.0,5.0,0.781,7.139000000000001,7.0
687958,Ian Freitas,TI,pleno,2020-05-25,9,287.0,225.0,71.0,4.301,1.265,5.0
381264,Sra. Ana Julia Moura,TI,pleno,2023-03-02,5,217.0,86.0,15.0,6.215000000000001,3.63,3.0
304454,Davi Lucca Costela,TI,pleno,2019-05-23,14,47.0,306.0,78.0,13.398,15.136,11.0
544705,Sr. Antônio Novaes,TI,pleno,2018-10-06,12,89.0,51.0,61.0,14.894,4.257000000000001,11.0
341575,Ana Carolina da Conceição,TI,pleno,2019-02-16,12,115.0,256.0,19.0,16.39,0.8910000000000001,1.0
84841,Henry Gabriel Dias,TI,pleno,2017-10-27,6,242.0,240.0,8.0,12.54,6.754,7.0
672825,Srta. Hellena Teixeira,TI,pleno,2019-12-14,13,232.0,174.0,50.0,3.993,13.552,6.0
867656,Matteo Mendes,TI,pleno,2018-11-07,2,218.0,41.0,15.0,10.384,8.316,2.0
817864,Isadora Mendes,TI,pleno,2021-07-26,8,293.0,292.0,44.0,1.2100000000000002,2.761,4.0
841635,Sr. Lucas Gabriel Fonseca,TI,pleno,2020-11-19,7,44.0,304.0,68.0,16.258,2.4200000000000004,4.0
461639,Dr. Luan Pires,TI,pleno,2023-04-25,12,44.0,157.0,49.0,4.884000000000001,6.853000000000001,4.0
330891,Dra. Hadassa Gonçalves,TI,pleno,2022-06-16,6,5.0,280.0,2.0,0.253,4.961,1.0
726576,Noah Fogaça,TI,pleno,2018-02-14,5,234.0,13.0,61.0,5.731000000000001,9.856000000000002,1.0
2457,João Guilherme Almeida,TI,pleno,2019-02-12,13,15.0,100.0,25.0,13.750000000000002,14.102000000000002,4.0
793743,Sr. José Pedro Cavalcante,TI,pleno,2018-06-22,3,48.0,60.0,1.0,4.8180000000000005,14.476,7.0
221932,Julia Gonçalves,TI,pleno,2016-11-12,7,179.0,328.0,24.0,8.844,9.702000000000002,3.0
260251,Dr. Daniel Dias,TI,pleno,2017-10-24,11,239.0,91.0,64.0,2.3540000000000005,13.024,7.0
278426,Dra. Maria Fernanda Oliveira,TI,pleno,2022-05-18,13,322.0,216.0,26.0,4.389,0.286,0.0
752237,Ana Clara Silva,TI,pleno,2021-11-05,10,75.0,83.0,36.0,7.513000000000001,10.56,1.0
621063,Catarina Martins,TI,pleno,2015-10-13,13,89.0,80.0,19.0,2.3540000000000005,4.18,9.0
455930,Emanuella Teixeira,TI,pleno,2018-12-04,1,91.0,294.0,86.0,10.395,15.906000000000002,3.0
749886,Lucca Vasconcelos,TI,pleno,2021-02-20,6,206.0,280.0,46.0,15.565,13.266000000000002,4.0
208687,Marcelo Camargo,TI,pleno,2019-08-07,14,200.0,258.0,5.0,16.467000000000002,0.7370000000000001,1.0
688182,Henry Novaes,TI,pleno,2017-10-07,11,236.0,166.0,45.0,8.8,11.429000000000002,5.0
538184,Dr. Anthony Nogueira,TI,pleno,2022-02-21,11,237.0,217.0,7.0,11.0,8.426,1.0
497073,Aurora Andrade,TI,pleno,2019-02-22,3,193.0,152.0,11.0,3.1790000000000003,10.01,5.0
127344,Pedro Miguel Novais,TI,pleno,2022-04-14,1,12.0,33.0,56.0,3.256,6.061,3.0
509349,Ana Luiza Marques,TI,pleno,2015-05-21,2,215.0,16.0,48.0,9.79,10.648,3.0
541563,Stephany Aparecida,TI,pleno,2021-12-29,15,19.0,278.0,84.0,13.31,13.321,6.0
122132,Isabela Leão,TI,pleno,2018-12-23,9,177.0,121.0,2.0,7.788000000000001,4.774,8.0
548514,Dr. Bruno da Costa,TI,pleno,2016-04-24,8,117.0,301.0,52.0,14.982,6.545000000000001,2.0
624123,Sr. Davi Cavalcante,TI,pleno,2019-03-26,3,50.0,326.0,81.0,8.085,9.801,1.0
778268,Sra. Stella Farias,TI,pleno,2018-04-11,7,58.0,9.0,2.0,13.508,12.375000000000002,3.0
283882,Srta. Alice Silveira,TI,pleno,2021-04-28,9,114.0,88.0,33.0,7.370000000000001,3.795,3.0
547798,Ana Laura da Mota,TI,pleno,2022-01-25,7,85.0,237.0,27.0,5.357,13.255000000000004,6.0
190299,Guilherme Abreu,TI,pleno,2021-12-21,6,149.0,282.0,48.0,14.85,4.631,9.0
651521,Benício Ribeiro,TI,pleno,2017-12-28,7,244.0,35.0,19.0,11.396,4.8950000000000005,2.0
665948,Sr. André Montenegro,TI,pleno,2023-12-25,12,194.0,236.0,49.0,4.763000000000001,15.983,8.0
651655,João Pedro Sales,TI,pleno,2015-03-08,5,107.0,38.0,30.0,0.6050000000000001,15.95,2.0
48437,Dr. Gabriel Lima,TI,pleno,2020-10-25,4,145.0,74.0,12.0,15.587000000000002,0.297,8.0
510034,Joaquim Viana,TI,pleno,2019-03-08,10,237.0,171.0,67.0,14.003000000000002,14.388000000000002,7.0
790478,Maria Liz Freitas,TI,pleno,2023-09-28,12,309.0,253.0,6.0,5.368,1.287,11.0
425144,Vitor Gabriel Fonseca,TI,pleno,2016-09-03,5,247.0,35.0,56.0,16.357,4.29,0.0
56233,José Pedro Moraes,TI,pleno,2018-09-04,3,66.0,29.0,28.0,10.45,9.273,9.0
857948,Ana Júlia Campos,TI,pleno,2018-04-18,3,8.0,200.0,75.0,13.255000000000004,16.39,8.0
180479,Heloisa Cavalcante,TI,pleno,2020-04-28,8,53.0,89.0,82.0,15.686000000000002,12.265,6.0
302875,Olívia Oliveira,TI,pleno,2020-05-30,8,226.0,223.0,71.0,2.728,3.9820000000000007,0.0
264450,Srta. Sara Aparecida,TI,pleno,2018-02-16,5,223.0,192.0,92.0,1.551,7.535,7.0
315925,Dra. Liz Araújo,TI,pleno,2022-12-05,3,84.0,277.0,91.0,14.806000000000004,0.561,2.0
332815,Dom Aragão,TI,pleno,2019-11-29,5,218.0,251.0,50.0,9.79,12.43,4.0
652668,Luan Silveira,TI,pleno,2018-06-26,3,280.0,77.0,77.0,12.991,8.558000000000002,4.0
790953,Marcelo Rodrigues,TI,pleno,2020-04-22,7,111.0,250.0,63.0,12.672,2.574,4.0
74614,Valentina Teixeira,TI,pleno,2016-07-02,1,218.0,44.0,78.0,9.559,4.29,8.0
787682,Maria Luiza Castro,TI,pleno,2015-03-03,3,176.0,269.0,80.0,12.804000000000002,4.037,6.0
616602,Brenda Pinto,TI,pleno,2022-04-18,10,51.0,59.0,41.0,12.023,12.397,5.0
933405,Sra. Isadora Ferreira,TI,pleno,2020-03-15,10,293.0,146.0,59.0,3.0250000000000004,0.649,9.0
85289,Gael Silveira,TI,pleno,2019-11-17,10,26.0,1.0,49.0,13.222,3.3000000000000003,8.0
980608,Maria Julia Campos,TI,pleno,2016-05-24,14,92.0,278.0,52.0,8.283000000000001,10.406000000000002,9.0
501701,Joana Costela,TI,pleno,2023-06-06,14,140.0,38.0,69.0,2.728,15.95,4.0
768895,Enrico da Luz,TI,pleno,2023-03-09,5,234.0,50.0,91.0,2.8160000000000003,10.12,1.0
541853,Maitê Pereira,TI,pleno,2020-10-15,3,293.0,111.0,13.0,12.155,8.217,9.0
216823,Maria Sophia Monteiro,TI,pleno,2021-12-04,12,177.0,146.0,68.0,4.422,8.712,0.0
5366,Hadassa Barbosa,TI,pleno,2019-04-28,5,200.0,173.0,15.0,16.335,12.485,8.0
870720,Cauê Azevedo,TI,pleno,2022-06-27,1,292.0,209.0,51.0,5.434000000000001,8.118,9.0
87965,Cecília Vargas,TI,pleno,2017-02-04,2,28.0,304.0,14.0,7.381,4.07,3.0
325957,Nina Barbosa,TI,pleno,2021-09-17,15,48.0,166.0,27.0,10.802,7.051000000000001,4.0
106812,Mariane Cunha,TI,pleno,2019-02-11,13,68.0,256.0,78.0,12.452000000000002,5.159000000000001,4.0
356815,Rael Rodrigues,TI,pleno,2018-10-07,3,170.0,185.0,71.0,12.364,15.103000000000002,5.0
657733,Mirella Rocha,TI,pleno,2022-11-07,3,288.0,196.0,66.0,12.111,14.751,8.0
337612,Emanuelly Martins,TI,pleno,2020-01-17,10,259.0,289.0,91.0,7.733,11.715000000000002,2.0
920398,Sr. Henry Porto,TI,pleno,2015-09-18,9,135.0,225.0,3.0,1.265,9.592000000000002,0.0
860191,Apollo Pacheco,TI,pleno,2017-12-30,10,37.0,217.0,7.0,2.134,5.104,0.0
240720,Otávio Mendes,TI,pleno,2023-09-13,9,129.0,262.0,70.0,10.483,12.881000000000002,11.0
440344,Melissa Leão,TI,pleno,2019-09-08,7,2.0,264.0,38.0,14.454000000000002,7.018000000000001,7.0
771377,Dr. João Guilherme Almeida,TI,pleno,2018-06-02,2,167.0,317.0,13.0,15.367000000000004,10.824,6.0
421564,Marcos Vinicius Camargo,TI,pleno,2019-11-24,2,80.0,213.0,34.0,10.01,2.6730000000000005,5.0
310141,Bruno Freitas,TI,pleno,2022-10-24,11,180.0,250.0,71.0,2.871,1.9470000000000005,6.0
55165,Yasmin Castro,TI,pleno,2020-02-12,11,26.0,196.0,94.0,15.048,15.983,4.0
448990,Dr. Otto da Rocha,TI,pleno,2020-06-03,14,228.0,46.0,25.0,12.133,10.076,7.0
452014,Ana Beatriz Pires,TI,pleno,2017-08-13,14,81.0,24.0,64.0,13.805,7.931000000000001,5.0
322186,Diego Porto,TI,pleno,2019-11-17,9,282.0,39.0,71.0,5.291,3.256,4.0
185014,Dr. Enzo Gabriel Marques,TI,pleno,2016-08-22,13,40.0,148.0,79.0,10.329,0.7480000000000001,3.0
971370,Pedro Miguel Brito,TI,pleno,2019-09-17,15,236.0,108.0,15.0,8.547,9.35,6.0
264778,Thiago Correia,TI,pleno,2016-01-14,13,91.0,288.0,96.0,11.0,15.972,2.0
484854,Matteo Melo,TI,pleno,2016-11-13,8,305.0,259.0,91.0,7.1610000000000005,14.278000000000002,8.0
118751,Emanuel Siqueira,TI,pleno,2018-09-08,10,121.0,327.0,57.0,4.774,9.515,2.0
14870,Kaique Martins,TI,pleno,2016-02-26,3,156.0,261.0,82.0,15.818,6.050000000000001,8.0
839479,Bryan Nascimento,TI,pleno,2017-11-17,2,145.0,224.0,44.0,8.096000000000002,9.911,7.0
579475,Srta. Emanuella Vieira,TI,pleno,2023-12-24,14,151.0,154.0,94.0,7.656000000000001,2.3320000000000003,7.0
743985,Rafaela da Costa,TI,pleno,2021-01-15,14,199.0,23.0,73.0,1.7600000000000002,6.6000000000000005,9.0
165424,Maria Sophia Ferreira,TI,pleno,2017-09-18,5,262.0,322.0,37.0,11.748,9.9,3.0
764680,Sra. Laura Vasconcelos,TI,pleno,2019-05-08,12,229.0,184.0,9.0,14.465000000000002,14.597,2.0
967001,Catarina Pastor,TI,pleno,2021-12-31,15,283.0,146.0,60.0,7.975,11.0,4.0
510012,Clarice Machado,TI,pleno,2019-09-17,3,266.0,310.0,39.0,2.5850000000000004,8.789000000000001,9.0
946018,Srta. Melina da Rocha,TI,pleno,2017-11-09,10,86.0,169.0,36.0,5.324,9.889,6.0
402869,Otávio Borges,TI,pleno,2022-04-09,15,44.0,273.0,17.0,11.924,1.4300000000000002,9.0
35753,Kamilly Barros,TI,pleno,2017-12-17,7,158.0,265.0,37.0,0.308,11.616,2.0
18997,Antonella Novaes,TI,pleno,2022-12-03,15,122.0,227.0,35.0,2.211,13.981000000000002,6.0
269575,Maya Leão,TI,pleno,2015-02-21,6,47.0,102.0,57.0,13.057,2.0460000000000003,8.0
855171,Dr. Gael Henrique Garcia,TI,pleno,2021-12-23,2,214.0,279.0,81.0,3.531,5.896000000000001,3.0
132468,Ryan Jesus,TI,pleno,2018-10-28,4,168.0,71.0,16.0,8.547,0.374,11.0
337931,Heloisa Porto,TI,pleno,2023-02-21,13,238.0,11.0,1.0,0.902,4.752000000000001,0.0
200829,Sra. Bruna Souza,TI,pleno,2016-08-28,2,255.0,189.0,38.0,1.7050000000000003,5.962000000000001,2.0
501465,Luiz Miguel das Neves,TI,pleno,2023-07-18,9,28.0,245.0,59.0,8.525,15.796,9.0
786637,Luiz Felipe da Luz,TI,pleno,2021-06-18,6,321.0,141.0,25.0,15.191000000000004,16.368000000000002,11.0
811229,Dr. Francisco Nascimento,TI,pleno,2022-07-15,11,264.0,12.0,81.0,1.32,8.712,6.0
447133,Gustavo Henrique Monteiro,TI,pleno,2020-07-20,1,255.0,291.0,75.0,15.18,9.196,7.0
435031,Catarina Alves,TI,pleno,2022-02-05,11,11.0,13.0,74.0,7.579000000000001,3.102,0.0
134803,Gustavo Henrique Brito,TI,pleno,2019-05-31,3,226.0,50.0,42.0,5.577000000000001,10.516000000000002,4.0
670937,Mariah Câmara,TI,pleno,2022-12-05,15,324.0,6.0,27.0,6.875000000000001,8.745000000000001,1.0
591999,Francisco Correia,TI,pleno,2021-04-08,4,286.0,174.0,94.0,8.371,10.835,9.0
689735,Luiz Fernando da Costa,TI,pleno,2017-09-17,9,94.0,83.0,46.0,6.578000000000001,5.4670000000000005,0.0
467476,Aylla Vasconcelos,TI,pleno,2017-07-23,7,251.0,141.0,57.0,13.244,13.398,3.0
124359,Ana Vitória da Rocha,TI,pleno,2020-04-18,9,137.0,227.0,31.0,12.903000000000002,10.747,1.0
59602,Júlia Cassiano,TI,pleno,2015-03-25,5,185.0,221.0,20.0,10.098,16.159000000000002,3.0
824494,Isaac Pacheco,TI,pleno,2021-11-29,12,122.0,35.0,29.0,6.996000000000001,1.815,2.0
440654,Yuri Azevedo,TI,pleno,2021-04-16,12,310.0,19.0,64.0,4.664000000000001,11.286,3.0
644424,Maria Eduarda Lima,TI,pleno,2019-04-03,8,214.0,163.0,48.0,1.815,15.675,3.0
774356,Pedro Miguel Silveira,TI,pleno,2017-07-02,12,117.0,50.0,40.0,16.027,5.9510000000000005,6.0
37250,Dr. Enrico Machado,TI,pleno,2017-07-19,13,4.0,115.0,94.0,15.95,0.6930000000000001,8.0
60492,Sarah Duarte,TI,pleno,2019-02-08,13,302.0,116.0,73.0,7.777000000000001,14.982,3.0
434733,Rhavi Camargo,TI,pleno,2018-06-10,6,81.0,67.0,86.0,3.850000000000001,8.866000000000001,2.0
487689,Lucas Aparecida,TI,pleno,2022-01-19,3,180.0,209.0,93.0,6.446000000000001,11.231000000000002,7.0
599070,Sra. Sara Câmara,TI,pleno,2016-07-15,4,67.0,246.0,80.0,8.976,6.721000000000001,3.0
18037,Isabel Costela,TI,pleno,2023-12-10,14,93.0,304.0,6.0,3.399,9.801,7.0
496212,Sr. Théo Teixeira,TI,pleno,2019-04-10,14,27.0,160.0,56.0,15.18,1.4190000000000005,9.0
745921,Zoe Ramos,TI,pleno,2015-05-25,5,66.0,248.0,61.0,8.239,10.659,5.0
683984,Sra. Alana Costa,TI,pleno,2016-04-16,9,12.0,177.0,11.0,3.773000000000001,9.273,8.0
346506,Nicolas Almeida,TI,pleno,2018-06-06,9,320.0,81.0,97.0,1.848,0.6160000000000001,4.0
431303,Anthony Novaes,TI,pleno,2022-09-02,9,25.0,312.0,81.0,12.441,14.245,4.0
251183,Mariane Pastor,TI,pleno,2020-03-14,12,7.0,7.0,64.0,3.883,6.105,2.0
646135,Luiz Otávio Camargo,TI,pleno,2019-04-22,1,246.0,16.0,34.0,8.349,16.148,5.0
401801,Mariana Leão,TI,pleno,2016-05-26,1,96.0,161.0,13.0,7.854,16.17,9.0
30765,Sra. Ágatha Cavalcante,TI,pleno,2018-01-07,7,24.0,158.0,31.0,13.178,6.633000000000001,5.0
156148,Dr. Kaique Porto,TI,pleno,2018-12-03,5,297.0,71.0,67.0,3.762,7.392,0.0
385707,Henry Gabriel da Mata,TI,pleno,2021-01-26,12,123.0,19.0,81.0,15.378000000000002,11.759,5.0
114580,Enzo Gomes,TI,pleno,2021-02-15,8,116.0,55.0,67.0,12.1,8.437000000000001,7.0
616696,Lorenzo Albuquerque,TI,pleno,2022-07-20,5,135.0,147.0,81.0,13.453,5.258000000000001,7.0
677058,Isabella Albuquerque,TI,pleno,2020-10-27,1,310.0,242.0,77.0,0.308,8.679,4.0
70,Rafael da Mata,TI,pleno,2018-11-04,12,224.0,5.0,63.0,6.864000000000001,2.783,4.0
826791,Sophie Ferreira,TI,pleno,2023-04-15,6,199.0,309.0,17.0,13.838,12.331,1.0
60178,Cauê Guerra,TI,pleno,2022-05-09,8,96.0,110.0,88.0,6.336,7.645,8.0
389845,Alícia Machado,TI,pleno,2021-03-09,8,59.0,262.0,95.0,6.831,2.9700000000000006,11.0
15178,João Guilherme Jesus,TI,pleno,2015-05-08,8,42.0,4.0,88.0,8.844,1.287,7.0
778775,Caio Abreu,TI,pleno,2015-09-27,5,187.0,6.0,51.0,1.7490000000000003,14.641000000000002,5.0
913907,Mateus Freitas,TI,pleno,2017-10-08,4,213.0,115.0,96.0,16.137,5.269,2.0
977506,Sophia Azevedo,TI,pleno,2018-06-03,4,152.0,321.0,19.0,7.051000000000001,1.914,2.0
816527,Maria Eduarda Fernandes,TI,pleno,2023-06-09,3,126.0,90.0,61.0,9.592000000000002,11.616,2.0
