ID_Funcionario,Nome,Departamento,Cargo,Data_Contratacao,Treinamentos_Completos,Tickets_Resolvidos,Tickets_Resolvidos_No_Prazo,Tempo_Medio_Atendimento_Minutos,Porcentagem_Reducao_Custos,Porcentagem_Aumento_Conversao_Apos_Melhorias,Max_Bugs_Criticos
809262,Ravy Fogaça,TI,senior,2022-09-08,8,42.0,426.0,9.0,1.44,2.655,4.0
567173,Sra. Ana Clara Sales,TI,senior,2021-04-24,15,277.0,274.0,106.0,5.445,8.925,1.0
980981,Sr. Felipe Nunes,TI,senior,2020-09-27,5,154.0,148.0,99.0,12.735,10.35,3.0
760737,Maria Vitória Lopes,TI,senior,2017-07-20,11,318.0,213.0,72.0,2.88,9.285,9.0
736838,Sra. Carolina Pastor,TI,senior,2019-07-18,14,294.0,336.0,70.0,5.865,11.94,1.0
293004,Eloah Melo,TI,senior,2022-01-24,14,406.0,340.0,45.0,16.35,4.335,6.0
901878,Dante Lima,TI,senior,2018-01-26,12,132.0,397.0,117.0,1.32,11.235,12.0
957324,Lorena Gonçalves,TI,senior,2021-03-14,1,373.0,292.0,118.0,6.24,18.735,4.0
947759,Sr. Bernardo Mendonça,TI,senior,2018-05-19,2,349.0,255.0,135.0,9.885,2.04,9.0
787797,Fernanda da Rosa,TI,senior,2022-06-04,8,372.0,216.0,6.0,10.215,9.33,0.0
251940,Ana Luiza Peixoto,TI,senior,2018-12-16,10,246.0,147.0,133.0,21.54,4.800000000000001,13.0
418243,Guilherme Azevedo,TI,senior,2019-09-04,7,115.0,241.0,114.0,0.915,19.41,7.0
818016,Caroline Pastor,TI,senior,2023-11-14,12,312.0,186.0,78.0,12.06,6.675000000000001,1.0
66466,Diogo Viana,TI,senior,2021-02-26,1,202.0,342.0,55.0,20.115,19.665,3.0
956107,Mirella Castro,TI,senior,2019-07-24,6,18.0,79.0,43.0,7.605,15.27,1.0
96993,Raul Marques,TI,senior,2016-07-21,15,336.0,310.0,16.0,4.9350000000000005,6.15,6.0
505165,Lucas Gabriel da Rosa,TI,senior,2015-08-29,2,94.0,148.0,21.0,19.095,9.135,6.0
526087,Maria Ferreira,TI,senior,2018-04-28,12,123.0,174.0,25.0,3.12,0.975,1.0
178541,Danilo Câmara,TI,senior,2023-10-11,14,10.0,40.0,18.0,19.53,20.13,15.0
497613,Murilo Guerra,TI,senior,2020-03-09,6,181.0,169.0,1.0,22.23,7.845000000000001,0.0
127546,Alice Barros,TI,senior,2022-07-15,5,402.0,396.0,105.0,4.5600000000000005,16.89,6.0
507744,Enrico Lima,TI,senior,2023-02-27,1,442.0,42.0,111.0,12.78,22.47,6.0
285452,Sr. Bryan Pereira,TI,senior,2016-10-20,10,231.0,381.0,25.0,10.62,17.475,10.0
712553,Ana Laura Silveira,TI,senior,2023-08-21,1,418.0,225.0,129.0,13.47,11.76,13.0
293631,Luna Martins,TI,senior,2021-06-28,8,270.0,313.0,18.0,9.075,1.395,0.0
537233,Anna Liz Pereira,TI,senior,2021-08-26,10,105.0,208.0,13.0,12.84,6.0600000000000005,6.0
349352,Bryan Oliveira,TI,senior,2022-10-18,9,276.0,133.0,84.0,0.5549999999999999,15.39,10.0
526461,Yuri Machado,TI,senior,2023-05-28,13,130.0,250.0,105.0,7.41,10.98,3.0
64790,Dra. Maria Flor Campos,TI,senior,2015-08-11,4,349.0,439.0,97.0,4.635,21.24,3.0
682659,Sra. Antonella Jesus,TI,senior,2023-03-26,5,171.0,148.0,28.0,18.81,17.535,9.0
880504,Pedro Henrique Vieira,TI,senior,2021-07-05,14,100.0,399.0,52.0,10.59,5.235,4.0
909371,Emanuella Ramos,TI,senior,2023-06-20,11,144.0,267.0,73.0,1.71,11.835,12.0
180052,Milena Duarte,TI,senior,2022-06-22,15,280.0,171.0,45.0,4.11,11.34,6.0
218644,Camila Ramos,TI,senior,2019-09-04,14,330.0,417.0,16.0,13.544999999999998,16.785,1.0
93982,Isadora Souza,TI,senior,2018-10-18,13,67.0,400.0,54.0,5.385,12.54,6.0
594580,Sra. Raquel Melo,TI,senior,2016-01-16,13,286.0,216.0,88.0,16.259999999999998,12.45,7.0
173626,Dr. Luan Pacheco,TI,senior,2020-04-20,1,366.0,402.0,109.0,4.98,15.345,6.0
393983,João Lucas Brito,TI,senior,2022-04-21,1,69.0,190.0,6.0,10.095,15.18,13.0
219065,Ana Vitória Guerra,TI,senior,2020-07-08,15,406.0,204.0,30.0,7.529999999999999,8.61,13.0
768124,Valentim Rezende,TI,senior,2015-03-01,14,262.0,264.0,72.0,15.015,7.26,12.0
980774,Ísis Farias,TI,senior,2016-11-12,1,294.0,85.0,24.0,21.555,22.11,15.0
649435,Sr. Ian Casa Grande,TI,senior,2019-04-05,15,106.0,165.0,117.0,8.955,17.895,7.0
565300,Otávio Abreu,TI,senior,2015-02-13,12,13.0,28.0,22.0,13.05,17.490000000000002,12.0
372379,José Pedro da Rocha,TI,senior,2023-07-23,3,282.0,237.0,30.0,18.9,17.325000000000003,6.0
925728,Benício Moreira,TI,senior,2023-05-13,11,109.0,19.0,51.0,2.475,1.32,9.0
303569,Dra. Ayla Campos,TI,senior,2023-04-18,7,9.0,79.0,52.0,6.345000000000001,9.495,4.0
228298,Maria Luiza Rocha,TI,senior,2021-06-08,9,214.0,213.0,15.0,20.295,1.515,13.0
567754,Benício Azevedo,TI,senior,2018-01-09,15,414.0,216.0,129.0,7.814999999999999,20.31,10.0
621889,Juliana Pereira,TI,senior,2015-07-24,15,45.0,273.0,111.0,4.44,2.52,9.0
652190,Isaque Gonçalves,TI,senior,2022-10-27,9,27.0,174.0,109.0,10.785,18.3,15.0
766450,Apollo Souza,TI,senior,2018-03-26,8,358.0,396.0,121.0,2.805,4.92,7.0
946523,Dr. Renan Nogueira,TI,senior,2020-03-06,2,423.0,379.0,88.0,7.709999999999999,9.675,7.0
549987,Marina Peixoto,TI,senior,2017-12-28,13,183.0,109.0,40.0,1.065,18.015,1.0
752183,Ana Liz Araújo,TI,senior,2016-06-09,8,225.0,409.0,31.0,12.044999999999998,20.61,10.0
973151,Srta. Zoe Moura,TI,senior,2016-04-08,6,118.0,123.0,84.0,5.565,0.21,7.0
486236,Heloísa Porto,TI,senior,2019-12-01,15,181.0,219.0,135.0,0.705,19.455,3.0
587761,Raul Duarte,TI,senior,2015-07-25,9,301.0,399.0,130.0,11.64,22.23,7.0
707195,Dr. João Miguel Andrade,TI,senior,2016-09-27,3,262.0,309.0,69.0,5.76,13.275,7.0
353669,Pietro Fogaça,TI,senior,2023-07-14,9,433.0,90.0,84.0,9.855,20.325000000000003,1.0
887788,Vitor Guerra,TI,senior,2022-10-17,11,403.0,37.0,93.0,10.77,21.09,1.0
396530,Nicole Novais,TI,senior,2019-07-31,13,9.0,312.0,90.0,11.445,4.800000000000001,7.0
95547,Davi Lucas Almeida,TI,senior,2022-01-18,9,13.0,153.0,126.0,0.72,5.445,13.0
920719,Rael Cunha,TI,senior,2023-05-20,4,370.0,133.0,51.0,16.200000000000003,9.12,6.0
270604,Dr. Luiz Otávio Marques,TI,senior,2016-07-24,6,82.0,136.0,127.0,6.540000000000001,11.31,1.0
567410,Sr. Francisco das Neves,TI,senior,2019-09-14,5,292.0,124.0,115.0,0.4349999999999999,13.8,3.0
705871,Dr. Liam Dias,TI,senior,2017-02-27,2,414.0,400.0,97.0,17.1,10.77,13.0
9729,Alana Ramos,TI,senior,2022-04-12,4,391.0,100.0,72.0,15.0,2.355,3.0
303044,Emanuel Gomes,TI,senior,2021-05-27,10,381.0,76.0,7.0,15.330000000000002,21.69,7.0
356547,Hellena Duarte,TI,senior,2020-11-29,1,181.0,160.0,126.0,15.3,21.945,13.0
974895,Maysa Mendes,TI,senior,2020-10-25,12,94.0,244.0,42.0,19.455,16.38,6.0
617152,Liz Dias,TI,senior,2017-04-19,6,382.0,105.0,121.0,4.5,0.12,10.0
157015,Letícia Borges,TI,senior,2016-02-10,11,93.0,213.0,18.0,2.13,8.024999999999999,3.0
662889,Ana Sampaio,TI,senior,2015-01-25,7,400.0,397.0,9.0,13.56,9.825,4.0
764157,Isadora Cunha,TI,senior,2018-06-17,2,30.0,394.0,99.0,10.185,19.35,15.0
80410,Dra. Isadora da Cruz,TI,senior,2021-07-26,12,82.0,192.0,93.0,19.02,11.43,10.0
410643,Yago Rodrigues,TI,senior,2017-06-05,1,208.0,430.0,117.0,4.785,19.17,7.0
668582,Dante da Luz,TI,senior,2018-07-14,5,304.0,295.0,127.0,8.925,4.485,3.0
875100,Raquel Lima,TI,senior,2023-04-29,6,168.0,367.0,133.0,18.015,15.285,6.0
483672,Aurora da Mota,TI,senior,2022-09-06,1,52.0,235.0,82.0,2.655,4.83,9.0
565475,Rebeca Caldeira,TI,senior,2015-04-01,8,42.0,334.0,16.0,13.77,21.015,0.0
563192,Vitor Hugo Lima,TI,senior,2023-08-06,4,436.0,244.0,102.0,15.615,22.005,10.0
745601,João Felipe Carvalho,TI,senior,2018-07-10,2,277.0,64.0,42.0,4.23,17.235,4.0
408861,Marcelo Sampaio,TI,senior,2021-09-10,3,313.0,393.0,84.0,16.02,0.12,0.0
128680,Alice Pastor,TI,senior,2017-02-14,3,108.0,327.0,45.0,13.125,4.875,1.0
106442,Maya Leão,TI,senior,2023-07-03,2,255.0,324.0,78.0,10.53,22.02,3.0
721632,Dr. Léo Campos,TI,senior,2023-03-28,7,46.0,213.0,12.0,12.165,9.045,1.0
322971,Lívia Caldeira,TI,senior,2015-01-25,11,333.0,34.0,15.0,8.82,7.11,1.0
479866,Elisa Martins,TI,senior,2015-02-01,10,57.0,123.0,96.0,22.215,13.635,7.0
51867,Pietro Porto,TI,senior,2019-11-28,1,252.0,129.0,87.0,17.73,19.575000000000003,9.0
797142,Antony Costela,TI,senior,2015-07-12,14,36.0,295.0,108.0,3.045,9.84,13.0
650095,Stella Teixeira,TI,senior,2023-01-01,6,376.0,99.0,19.0,14.13,10.185,12.0
955458,Sr. Rhavi Cavalcante,TI,senior,2017-07-06,13,216.0,25.0,13.0,3.1049999999999995,11.94,0.0
863664,Srta. Lívia Casa Grande,TI,senior,2018-02-08,10,237.0,171.0,15.0,18.78,6.705,4.0
249558,Yan Viana,TI,senior,2022-05-22,3,34.0,354.0,100.0,20.655,1.77,10.0
290074,Diogo Pereira,TI,senior,2019-01-28,9,327.0,378.0,34.0,9.3,8.865,7.0
783228,Anna Liz Santos,TI,senior,2023-12-11,3,96.0,67.0,22.0,17.655,6.824999999999999,4.0
997216,Gael Henrique Rocha,TI,senior,2016-06-09,11,85.0,252.0,127.0,20.28,4.83,10.0
27590,João Gabriel da Conceição,TI,senior,2016-09-10,10,397.0,394.0,94.0,18.6,11.565,10.0
570148,Diego Ferreira,TI,senior,2023-09-25,1,217.0,405.0,31.0,1.155,20.985,3.0
659209,Ana Lívia Sampaio,TI,senior,2019-05-01,8,231.0,369.0,111.0,9.735,16.23,12.0
53145,Sr. Murilo Gonçalves,TI,senior,2016-12-09,12,331.0,222.0,99.0,13.77,15.585,12.0
890027,Lorena Campos,TI,senior,2018-07-10,12,22.0,66.0,81.0,19.395,4.545,1.0
366600,Dra. Ester Pimenta,TI,senior,2015-11-29,6,27.0,0.0,108.0,2.055,15.345,3.0
874764,Lívia Castro,TI,senior,2022-02-02,12,432.0,27.0,7.0,16.29,0.255,7.0
33986,Srta. Joana Monteiro,TI,senior,2019-10-27,3,247.0,166.0,4.0,20.76,6.105,9.0
273690,Yago Borges,TI,senior,2017-02-24,6,61.0,391.0,132.0,9.765,1.155,9.0
96434,José Alves,TI,senior,2016-08-27,2,288.0,177.0,66.0,16.125,10.89,10.0
996042,Evelyn Fonseca,TI,senior,2020-01-23,5,219.0,369.0,1.0,15.419999999999998,14.895,7.0
200812,Luan Abreu,TI,senior,2016-09-21,3,103.0,174.0,18.0,9.3,17.13,4.0
462385,Srta. Bella Pires,TI,senior,2019-07-10,14,225.0,34.0,52.0,7.605,18.450000000000003,12.0
786147,Luana Nogueira,TI,senior,2015-03-08,7,75.0,411.0,40.0,6.09,11.145,10.0
860395,Ana Vitória Pires,TI,senior,2020-07-30,7,259.0,418.0,3.0,5.85,7.904999999999999,6.0
727447,Sofia Freitas,TI,senior,2023-11-28,5,208.0,79.0,111.0,1.275,17.505,3.0
790261,Srta. Clarice Albuquerque,TI,senior,2017-06-01,8,120.0,370.0,58.0,9.345,20.01,4.0
428736,Maria Eduarda Pacheco,TI,senior,2015-08-08,13,439.0,42.0,18.0,8.55,21.405,1.0
507083,Valentim Aparecida,TI,senior,2016-04-30,12,321.0,364.0,102.0,13.65,21.24,6.0
633483,Srta. Mariane Fogaça,TI,senior,2018-03-16,9,399.0,51.0,82.0,15.135,5.16,10.0
253750,Ana Vitória Martins,TI,senior,2018-09-30,3,180.0,171.0,133.0,6.495,10.83,0.0
490470,Dr. Paulo Albuquerque,TI,senior,2015-05-14,4,12.0,426.0,126.0,13.335,0.24,15.0
155342,Gabriel Pires,TI,senior,2015-08-15,7,351.0,75.0,106.0,3.195,13.485,1.0
275819,João Guilherme da Cruz,TI,senior,2019-01-30,13,336.0,322.0,9.0,13.35,10.035,1.0
183560,Gabriel Pereira,TI,senior,2017-10-22,9,141.0,264.0,133.0,0.18,8.82,9.0
56505,Luiz Otávio Lopes,TI,senior,2017-04-28,13,333.0,189.0,3.0,19.965,19.68,4.0
102257,Renan Borges,TI,senior,2019-06-03,2,363.0,349.0,43.0,20.415,0.09,0.0
516026,Pietro Guerra,TI,senior,2021-03-18,1,387.0,240.0,54.0,6.300000000000001,9.855,12.0
262124,Larissa Moura,TI,senior,2020-01-12,2,384.0,205.0,18.0,0.78,1.785,15.0
615352,Ana Vitória Sampaio,TI,senior,2020-04-13,6,369.0,259.0,55.0,6.24,6.735,7.0
80671,Ryan Mendonça,TI,senior,2018-11-30,14,103.0,220.0,109.0,15.345,4.71,9.0
810999,Isaac Oliveira,TI,senior,2022-10-03,11,405.0,285.0,96.0,5.73,13.830000000000002,13.0
536572,Dra. Manuela Moura,TI,senior,2022-09-12,2,120.0,93.0,22.0,12.315,6.345000000000001,6.0
188115,Alana Machado,TI,senior,2021-01-30,4,219.0,388.0,118.0,10.62,7.935,4.0
110615,Hadassa Ramos,TI,senior,2019-09-06,11,232.0,385.0,12.0,1.11,21.525,10.0
293991,Ana Cecília Barbosa,TI,senior,2016-06-08,8,183.0,409.0,91.0,0.405,20.52,10.0
572726,Srta. Gabrielly Pereira,TI,senior,2021-07-14,6,252.0,388.0,72.0,13.8,10.56,13.0
791836,Yan Mendonça,TI,senior,2019-02-27,10,253.0,39.0,18.0,14.175,10.485,1.0
215807,Srta. Alexia Marques,TI,senior,2018-04-19,10,415.0,256.0,108.0,2.925,9.84,15.0
501837,Augusto Nascimento,TI,senior,2016-08-06,14,202.0,148.0,51.0,10.53,7.785,0.0
269858,Gael Henrique Cassiano,TI,senior,2022-07-11,12,412.0,411.0,114.0,4.1850000000000005,13.665,1.0
404624,Ravy Duarte,TI,senior,2020-10-19,10,258.0,141.0,117.0,21.96,18.75,3.0
707700,Maysa Brito,TI,senior,2019-11-11,1,357.0,33.0,54.0,10.935,18.705,7.0
969741,Maria Helena Cunha,TI,senior,2020-02-18,3,448.0,418.0,82.0,21.675,18.375,6.0
775507,Nathan da Mota,TI,senior,2017-01-27,2,198.0,318.0,72.0,9.075,11.505,4.0
917801,Noah Sá,TI,senior,2016-12-18,8,232.0,390.0,105.0,21.12,7.439999999999999,7.0
962407,Melina Câmara,TI,senior,2023-05-26,11,409.0,438.0,30.0,3.1049999999999995,5.22,13.0
535820,Nicole Brito,TI,senior,2018-12-07,15,187.0,25.0,3.0,2.0250000000000004,2.0250000000000004,3.0
680673,Benicio Duarte,TI,senior,2016-10-22,13,262.0,361.0,24.0,18.81,0.615,12.0
442319,Julia Correia,TI,senior,2023-11-15,13,52.0,112.0,115.0,19.455,5.79,7.0
888191,Sr. Ravy Gomes,TI,senior,2015-07-25,5,232.0,220.0,109.0,6.945,17.265,7.0
945011,Srta. Rebeca Brito,TI,senior,2021-06-12,1,165.0,286.0,39.0,14.685,17.384999999999998,12.0
507339,Kevin Nascimento,TI,senior,2023-08-15,11,238.0,423.0,112.0,14.445,10.575,7.0
830670,Gael Santos,TI,senior,2021-11-01,7,408.0,82.0,19.0,9.045,14.175,7.0
680856,Eloah Farias,TI,senior,2020-03-07,12,369.0,156.0,61.0,14.01,14.235,15.0
271411,Alexia Camargo,TI,senior,2019-11-24,8,342.0,73.0,33.0,6.87,5.745,9.0
153570,Ryan Aragão,TI,senior,2023-08-02,6,312.0,409.0,115.0,21.945,8.985,12.0
343362,Letícia Teixeira,TI,senior,2015-02-06,5,76.0,427.0,99.0,13.89,7.845000000000001,10.0
486591,Kaique Freitas,TI,senior,2015-12-17,11,352.0,13.0,117.0,6.045,6.69,10.0
880565,Theo Vasconcelos,TI,senior,2016-03-08,7,27.0,109.0,36.0,19.305,5.28,0.0
537759,Sra. Maysa Viana,TI,senior,2023-04-04,12,51.0,109.0,123.0,11.31,5.43,12.0
898933,Luiz Miguel Teixeira,TI,senior,2016-03-25,7,334.0,352.0,60.0,10.875,18.09,6.0
827755,Maria Luiza Freitas,TI,senior,2016-02-14,4,366.0,261.0,84.0,8.16,12.6,3.0
2694,Dr. Vinícius da Rocha,TI,senior,2016-06-24,3,354.0,403.0,46.0,0.285,1.62,9.0
999331,Vicente Moreira,TI,senior,2015-01-16,1,268.0,225.0,87.0,18.795,13.11,10.0
900659,Breno Sá,TI,senior,2016-12-19,6,297.0,153.0,40.0,16.215,2.085,6.0
579090,Marcela Siqueira,TI,senior,2017-05-20,10,145.0,172.0,36.0,21.15,3.825,10.0
876439,Erick Castro,TI,senior,2015-05-19,1,120.0,288.0,27.0,4.59,14.79,3.0
23023,Stella Caldeira,TI,senior,2018-02-14,7,165.0,187.0,135.0,15.9,3.015,1.0
369387,Dr. Luiz Felipe Peixoto,TI,senior,2022-11-23,9,27.0,249.0,54.0,12.6,3.255,0.0
946759,Sr. Davi Lucas Garcia,TI,senior,2016-04-14,6,343.0,276.0,81.0,19.605,3.3600000000000003,10.0
817267,Juan Albuquerque,TI,senior,2021-04-09,8,79.0,186.0,57.0,12.39,5.085,1.0
881974,Fernanda Cassiano,TI,senior,2021-05-13,5,31.0,321.0,108.0,0.93,10.305,13.0
72069,Eduarda Lopes,TI,senior,2017-06-26,13,213.0,57.0,57.0,19.455,15.585,15.0
421833,João Araújo,TI,senior,2020-02-13,10,31.0,286.0,76.0,21.435,1.485,13.0
617794,Nina Pacheco,TI,senior,2023-11-14,11,322.0,375.0,13.0,1.965,19.845,0.0
732707,Luiz Henrique Pimenta,TI,senior,2022-01-07,3,217.0,369.0,63.0,6.615,14.115,4.0
228117,Theodoro Vasconcelos,TI,senior,2023-07-09,12,51.0,174.0,34.0,3.06,6.375,1.0
655685,Caio Porto,TI,senior,2021-04-08,4,120.0,432.0,81.0,14.61,19.29,4.0
182199,Arthur Ribeiro,TI,senior,2017-05-31,5,367.0,174.0,108.0,2.4000000000000004,13.02,13.0
287688,Rafaela Melo,TI,senior,2019-11-05,9,114.0,87.0,16.0,1.0499999999999998,13.935,1.0
196029,Augusto Andrade,TI,senior,2022-07-01,1,289.0,204.0,16.0,5.1450000000000005,21.675,9.0
319468,Mathias Sampaio,TI,senior,2023-10-21,3,240.0,90.0,105.0,17.805,3.69,13.0
724659,Vitor Gabriel Silva,TI,senior,2021-01-14,5,358.0,133.0,106.0,19.05,21.195,7.0
888635,Vinicius Freitas,TI,senior,2018-07-22,9,385.0,183.0,99.0,2.865,18.72,4.0
880679,Dr. Benício Siqueira,TI,senior,2021-11-09,13,75.0,450.0,13.0,8.19,7.949999999999999,6.0
131655,Dr. Cauê Viana,TI,senior,2020-12-14,8,396.0,360.0,21.0,19.275,6.51,0.0
200805,Valentim Borges,TI,senior,2021-04-02,15,139.0,174.0,18.0,17.16,21.9,7.0
45303,Sr. Yan Araújo,TI,senior,2023-07-15,5,432.0,253.0,87.0,21.705,16.305,1.0
625284,Matheus das Neves,TI,senior,2020-12-23,9,199.0,79.0,18.0,8.73,4.68,4.0
164038,Thiago Sousa,TI,senior,2020-02-17,8,174.0,339.0,79.0,17.43,10.485,15.0
60949,Ana Costela,TI,senior,2022-07-19,15,336.0,172.0,106.0,13.125,12.419999999999998,15.0
618453,Lucca Sá,TI,senior,2017-05-08,6,135.0,85.0,87.0,4.815,11.205,9.0
810709,Caroline Araújo,TI,senior,2018-06-22,1,255.0,52.0,66.0,4.0200000000000005,8.055,10.0
9740,Isabelly Guerra,TI,senior,2016-12-20,10,430.0,111.0,10.0,10.845,3.885,7.0
447002,Enzo Gabriel Porto,TI,senior,2018-04-03,12,279.0,9.0,63.0,5.655,20.235,1.0
969578,Heitor Rocha,TI,senior,2015-11-30,15,180.0,102.0,27.0,17.009999999999998,12.495,7.0
515747,Davi Luiz Aragão,TI,senior,2022-02-19,3,222.0,202.0,94.0,1.71,17.64,7.0
369371,Matheus Cunha,TI,senior,2020-05-10,15,87.0,435.0,7.0,19.965,5.415,6.0
609077,Yuri Machado,TI,senior,2020-02-01,10,427.0,327.0,115.0,13.169999999999998,20.805,12.0
861443,Vitória Pinto,TI,senior,2018-08-07,14,31.0,429.0,88.0,15.06,20.145,10.0
298772,Paulo Cirino,TI,senior,2017-06-16,2,411.0,411.0,48.0,17.565,1.44,15.0
702725,Yuri Aparecida,TI,senior,2021-12-26,8,160.0,121.0,31.0,7.785,4.695,4.0
409666,Carolina Costela,TI,senior,2017-05-31,8,9.0,303.0,37.0,17.445,6.705,9.0
9754,João Miguel Barbosa,TI,senior,2019-09-17,2,378.0,94.0,3.0,2.145,18.450000000000003,10.0
96076,Rafaela Cavalcante,TI,senior,2020-02-05,10,423.0,312.0,46.0,8.28,21.36,6.0
236669,Thomas Souza,TI,senior,2019-12-30,9,73.0,423.0,127.0,7.290000000000001,1.305,6.0
988241,Maria Cecília Lopes,TI,senior,2015-07-05,11,91.0,244.0,30.0,17.73,4.7700000000000005,6.0
485350,Dra. Ayla Teixeira,TI,senior,2021-11-08,1,84.0,324.0,106.0,5.835,12.09,9.0
918263,Théo Castro,TI,senior,2018-04-20,2,319.0,222.0,100.0,7.11,22.365,4.0
320442,Luiz Otávio Castro,TI,senior,2017-08-18,13,360.0,135.0,133.0,0.5700000000000001,15.645,6.0
849474,Julia Sampaio,TI,senior,2016-05-17,4,18.0,336.0,55.0,21.3,10.635,9.0
701298,Emanuella Mendonça,TI,senior,2021-01-08,11,300.0,111.0,123.0,17.28,3.33,1.0
393659,Eduardo Borges,TI,senior,2022-05-24,15,196.0,166.0,103.0,16.815,7.709999999999999,15.0
534029,Ana Clara Correia,TI,senior,2020-04-14,7,171.0,342.0,88.0,1.965,12.75,6.0
875923,Lunna Novais,TI,senior,2015-02-19,6,117.0,108.0,15.0,12.375,6.18,13.0
738881,Maria Flor Moura,TI,senior,2021-06-28,5,322.0,66.0,39.0,8.25,11.505,9.0
435077,Heloísa Fernandes,TI,senior,2018-03-01,14,313.0,310.0,87.0,18.93,8.58,1.0
34818,Otto Oliveira,TI,senior,2019-12-21,4,136.0,97.0,10.0,21.675,18.345,12.0
743822,Pedro Miguel Santos,TI,senior,2015-03-22,2,88.0,315.0,63.0,6.27,11.73,10.0
764152,Theo Sampaio,TI,senior,2018-05-10,9,123.0,358.0,112.0,21.555,2.25,10.0
415010,Yasmin Rios,TI,senior,2023-05-04,9,124.0,427.0,49.0,12.36,16.89,7.0
745925,André Pimenta,TI,senior,2015-03-27,2,150.0,217.0,63.0,6.57,18.975,6.0
672170,Rafael Pimenta,TI,senior,2016-10-13,6,73.0,97.0,97.0,5.355,12.45,9.0
575534,Luigi da Conceição,TI,senior,2021-04-14,10,373.0,81.0,3.0,7.709999999999999,17.94,12.0
651973,Davi Viana,TI,senior,2022-11-12,15,85.0,115.0,54.0,11.625,10.29,3.0
167790,Sr. Pedro Lucas Cunha,TI,senior,2020-05-29,11,25.0,151.0,127.0,5.415,5.85,4.0
744556,Vinícius Camargo,TI,senior,2015-09-15,10,328.0,129.0,37.0,4.3950000000000005,9.735,9.0
799745,Nicole Pereira,TI,senior,2021-02-14,12,273.0,382.0,18.0,7.755,11.91,12.0
978274,Isis Garcia,TI,senior,2022-09-05,7,427.0,6.0,97.0,10.95,14.475,4.0
871013,José Miguel Vasconcelos,TI,senior,2017-11-30,6,237.0,36.0,30.0,10.785,13.89,3.0
56876,Samuel Pacheco,TI,senior,2021-09-15,13,48.0,292.0,36.0,15.419999999999998,17.34,10.0
463417,Caroline Ramos,TI,senior,2023-05-23,7,186.0,235.0,70.0,21.87,20.385,4.0
996071,Breno Nascimento,TI,senior,2020-05-05,3,168.0,103.0,124.0,11.19,1.035,3.0
15248,Felipe Mendes,TI,senior,2022-08-03,4,42.0,268.0,60.0,6.42,18.39,10.0
114610,Dom Barros,TI,senior,2017-03-24,14,330.0,216.0,67.0,19.86,1.515,10.0
954265,Maya Casa Grande,TI,senior,2022-10-21,15,106.0,234.0,72.0,14.61,12.495,6.0
911369,Sr. Rhavi Rocha,TI,senior,2015-11-08,10,361.0,295.0,100.0,16.365000000000002,19.005,7.0
442299,Sra. Maya Gonçalves,TI,senior,2023-09-05,8,193.0,174.0,10.0,1.6800000000000002,6.51,10.0
538631,Théo Aparecida,TI,senior,2020-05-26,4,303.0,57.0,31.0,14.835,0.36,6.0
827858,Ravi Lucca Gomes,TI,senior,2016-09-27,5,55.0,187.0,54.0,1.26,10.455,6.0
990940,Sr. Alexandre Melo,TI,senior,2019-08-03,8,445.0,400.0,43.0,3.825,15.18,4.0
323774,Yan Silva,TI,senior,2021-10-23,6,448.0,90.0,43.0,1.545,3.855,13.0
886305,Pedro Miguel Porto,TI,senior,2020-10-20,8,327.0,169.0,72.0,8.504999999999999,8.129999999999999,1.0
962572,Théo da Mata,TI,senior,2015-08-01,9,111.0,241.0,22.0,1.365,4.425000000000001,13.0
231255,Milena Castro,TI,senior,2021-06-28,2,295.0,45.0,36.0,5.699999999999999,6.93,6.0
717946,Vitor Gabriel Sousa,TI,senior,2016-04-19,8,282.0,439.0,70.0,18.66,9.315,3.0
993012,Maria Cecília Pacheco,TI,senior,2015-11-26,11,178.0,238.0,79.0,7.62,11.55,9.0
479389,Valentim Nascimento,TI,senior,2021-06-08,13,63.0,177.0,82.0,20.205,1.095,7.0
598585,Sr. Theo Sampaio,TI,senior,2015-04-27,10,82.0,141.0,64.0,15.57,15.885,1.0
8225,Bruna Novaes,TI,senior,2018-10-30,12,228.0,397.0,3.0,8.175,9.18,4.0
920226,Ian Correia,TI,senior,2020-01-21,10,205.0,91.0,120.0,4.32,17.580000000000002,6.0
800440,Camila Casa Grande,TI,senior,2020-04-08,3,409.0,117.0,24.0,17.13,8.58,12.0
117527,Cecilia da Mota,TI,senior,2017-01-19,13,259.0,366.0,93.0,21.765,15.06,3.0
661092,Sra. Maria Isis Cavalcanti,TI,senior,2020-09-28,13,214.0,391.0,48.0,19.68,18.63,15.0
62935,Ayla da Rocha,TI,senior,2021-08-08,6,136.0,145.0,118.0,4.800000000000001,3.63,6.0
895561,Ana Vargas,TI,senior,2018-11-20,15,138.0,103.0,34.0,0.93,17.85,15.0
678272,Zoe Carvalho,TI,senior,2020-11-29,8,106.0,295.0,16.0,19.995,12.195,6.0
626049,Gabriel Sampaio,TI,senior,2017-07-24,8,183.0,28.0,21.0,15.0,1.71,12.0
185963,Isaac da Rocha,TI,senior,2017-03-06,14,204.0,121.0,31.0,16.38,17.595,15.0
416431,Dra. Maria Eduarda Pinto,TI,senior,2023-12-14,15,117.0,55.0,130.0,16.32,17.82,13.0
357492,Manuella Santos,TI,senior,2018-07-04,10,444.0,232.0,102.0,10.785,12.72,12.0
