ID_Funcionario,Nome,Departamento,Cargo,Data_Contratacao,Treinamentos_Completos,ROI_Por_Real_Investido,Porcentagem_Aumento_Trafego,Porcentagem_Reducao_CAC
629177,Dra. Yasmin Cavalcante,marketing,junior,2019-04-12,6,4.0,13.39,11.34
444256,Eloah Machado,marketing,junior,2023-05-31,12,2.3,20.29,0.94
485816,Theodoro Aparecida,marketing,junior,2017-07-31,15,6.43,2.55,18.66
623823,Emilly Gomes,marketing,junior,2019-01-09,13,5.92,28.91,2.07
562603,Diego Monteiro,marketing,junior,2023-07-04,13,5.0,22.13,15.49
19049,Dr. Marcelo Pimenta,marketing,junior,2021-01-26,8,5.61,15.83,9.54
547490,Sra. Ana Júlia Fogaça,marketing,junior,2019-10-31,13,0.39,28.23,19.37
600688,Gael Mendes,marketing,junior,2022-11-16,10,1.2,6.93,1.25
213084,Ana Laura da Conceição,marketing,junior,2020-02-16,5,5.69,28.29,7.83
811758,Benicio Fonseca,marketing,junior,2015-02-04,11,2.86,8.63,23.16
59143,Bruno Costela,marketing,junior,2020-02-15,13,3.54,20.68,7.47
795104,Anna Liz Cunha,marketing,junior,2016-11-20,3,2.99,20.42,8.93
453126,Pedro Lucas Marques,marketing,junior,2017-06-21,6,3.52,27.71,24.98
980529,Dr. Ravy Barbosa,marketing,junior,2020-08-26,7,3.51,22.95,20.21
252126,Maria Liz Brito,marketing,junior,2021-12-28,9,2.58,25.45,17.86
873802,João Pedro Freitas,marketing,junior,2023-11-28,14,6.44,9.38,16.7
303200,Daniel Câmara,marketing,junior,2023-06-25,4,0.1,27.62,21.99
48308,Emilly Sales,marketing,junior,2018-11-13,9,5.3,3.97,9.98
903854,Sr. Kaique Camargo,marketing,junior,2018-03-31,9,6.55,8.94,0.45
352782,Dra. Maria Castro,marketing,junior,2018-06-23,11,4.54,4.21,1.9
429057,Nicole Ribeiro,marketing,junior,2023-01-16,12,1.49,24.21,15.71
936223,Dra. Gabrielly Castro,marketing,junior,2018-10-15,10,3.87,21.46,21.38
768376,Davi Miguel Ribeiro,marketing,junior,2015-10-03,2,5.88,25.54,12.54
580075,Antonella da Mata,marketing,junior,2018-06-07,3,4.13,11.43,23.36
220277,Dante Souza,marketing,junior,2017-01-15,11,0.7,5.12,19.03
488095,Sra. Maria Liz Pastor,marketing,junior,2019-07-09,6,2.87,19.0,20.02
703396,Rodrigo Ribeiro,marketing,junior,2015-12-12,13,2.85,18.09,22.41
245321,João Ferreira,marketing,junior,2018-09-24,8,2.39,13.12,2.25
219287,Asafe Macedo,marketing,junior,2016-09-04,6,1.05,1.71,24.39
345145,Isabelly Câmara,marketing,junior,2021-06-15,13,0.55,15.81,14.31
534680,Dom Lima,marketing,junior,2021-11-16,12,5.66,27.63,2.57
364383,Apollo Mendonça,marketing,junior,2020-05-12,4,3.9,0.03,11.26
583612,Alana Porto,marketing,junior,2023-06-02,3,6.53,19.22,15.31
577066,Dra. Lívia Farias,marketing,junior,2017-02-09,2,0.74,29.73,10.73
215644,Maitê Correia,marketing,junior,2020-10-06,11,6.32,9.34,18.85
585053,Vitor Gabriel Rios,marketing,junior,2015-11-23,4,1.52,26.68,17.08
472569,Carolina Teixeira,marketing,junior,2023-04-03,10,0.19,13.42,10.35
61385,Ana Laura Barbosa,marketing,junior,2020-07-03,6,1.28,13.91,4.81
787153,Laura Ferreira,marketing,junior,2022-09-21,9,6.14,10.08,11.85
430066,Alexia Marques,marketing,junior,2021-01-27,13,4.96,2.4,23.78
969214,Valentina Ribeiro,marketing,junior,2023-05-26,12,1.4,0.36,9.43
780000,Dr. Theodoro Ferreira,marketing,junior,2023-02-11,6,6.85,9.23,16.05
383835,Sr. Marcelo Pinto,marketing,junior,2017-07-27,4,4.57,10.42,12.61
223444,Vitória Oliveira,marketing,junior,2019-04-20,12,5.69,21.74,10.06
610199,Leandro Siqueira,marketing,junior,2021-09-06,2,6.79,26.06,3.09
540053,Marina Vasconcelos,marketing,junior,2018-04-16,8,0.16,11.74,24.63
85268,Antonella da Rocha,marketing,junior,2020-08-23,3,5.81,0.23,10.08
276481,Enzo Montenegro,marketing,junior,2019-10-15,3,3.91,3.59,9.77
8354,Dr. Daniel Carvalho,marketing,junior,2023-03-11,4,3.9,10.01,3.26
960806,Agatha Novaes,marketing,junior,2015-09-23,7,5.92,13.28,15.28
781879,Maria Luiza da Mota,marketing,junior,2016-07-17,13,4.86,15.71,7.3
678382,Pedro Miguel Sá,marketing,junior,2020-01-26,11,4.22,22.83,1.89
332179,Benjamin Dias,marketing,junior,2023-08-19,4,2.06,29.98,17.2
254536,Clarice Freitas,marketing,junior,2022-04-14,10,6.7,11.11,21.3
623673,Sra. Bella Pacheco,marketing,junior,2021-09-18,15,3.43,3.05,6.91
643270,Benicio da Rocha,marketing,junior,2018-05-15,15,2.98,24.09,23.58
357663,Gabriela Andrade,marketing,junior,2019-06-14,9,1.38,12.46,21.08
707996,Srta. Antonella Guerra,marketing,junior,2021-10-20,2,5.53,26.03,14.7
675927,Maria Flor Albuquerque,marketing,junior,2015-06-16,15,5.94,5.71,23.79
864416,Aurora Almeida,marketing,junior,2015-05-02,5,6.82,22.59,4.18
463719,José Pedro Costa,marketing,junior,2015-03-09,12,6.43,17.29,7.38
574056,Srta. Olivia Lopes,marketing,junior,2020-12-10,10,1.78,15.83,21.73
732129,Lavínia Azevedo,marketing,junior,2018-08-01,7,5.01,26.7,19.0
606389,Ayla Barros,marketing,junior,2020-05-09,4,3.36,3.29,24.24
397162,Luigi Fonseca,marketing,junior,2017-02-05,12,2.1,7.28,8.42
180326,Luigi Caldeira,marketing,junior,2020-11-20,14,6.18,5.97,1.56
400943,Enrico Pinto,marketing,junior,2018-07-11,4,4.66,27.25,1.54
635701,Agatha Campos,marketing,junior,2016-10-14,4,0.75,20.05,8.41
2846,Vinícius Rezende,marketing,junior,2016-11-27,10,1.94,20.52,5.6
986735,Dr. Benicio Castro,marketing,junior,2020-01-26,10,6.82,5.62,7.64
198803,João Rezende,marketing,junior,2016-02-10,6,5.82,20.55,8.56
395320,Sofia Sousa,marketing,junior,2019-09-04,7,0.22,5.51,15.32
532948,Sra. Lara Pimenta,marketing,junior,2021-12-23,10,2.98,21.12,10.39
892432,Benjamin Albuquerque,marketing,junior,2018-08-23,8,3.15,10.6,16.1
741058,Amanda Cunha,marketing,junior,2019-01-09,8,6.88,1.68,22.04
334598,Maria Aragão,marketing,junior,2018-10-24,15,6.13,18.97,2.19
706487,Sr. Anthony Cavalcante,marketing,junior,2023-06-15,9,4.24,0.01,13.11
601211,Stephany da Luz,marketing,junior,2019-07-17,5,2.93,19.81,14.3
264599,Olivia Sampaio,marketing,junior,2016-12-08,1,0.36,22.61,7.9
514716,Luísa Teixeira,marketing,junior,2019-11-01,8,1.98,26.75,9.77
421644,Gabriela Teixeira,marketing,junior,2020-02-14,11,2.67,8.35,4.81
380936,Vinícius Borges,marketing,junior,2023-11-10,7,6.43,5.56,23.09
168361,Kamilly Lima,marketing,junior,2015-08-02,4,4.59,16.65,19.81
981581,Rafaela Moraes,marketing,junior,2021-08-09,5,0.46,20.02,14.05
724125,Igor Nogueira,marketing,junior,2015-08-16,10,6.76,21.39,8.66
853589,Ana Vitória Nascimento,marketing,junior,2023-04-27,11,3.34,4.47,21.32
972590,Alexia Porto,marketing,junior,2020-08-17,10,5.55,0.42,6.62
1794,José da Conceição,marketing,junior,2015-06-06,3,2.13,25.63,20.57
321667,Otto Ribeiro,marketing,junior,2021-09-28,1,6.89,7.29,15.02
428447,Ana Lívia Teixeira,marketing,junior,2020-02-10,1,3.9,23.36,24.68
869115,Benjamin Fernandes,marketing,junior,2023-02-25,2,2.77,28.88,12.86
98349,Nina Teixeira,marketing,junior,2022-12-15,13,6.85,5.09,3.64
477259,Matteo Nascimento,marketing,junior,2021-06-30,10,1.0,17.98,1.54
53081,Benjamin Garcia,marketing,junior,2021-06-16,7,4.67,10.32,2.88
3791,Isis Cardoso,marketing,junior,2022-06-11,10,3.99,22.62,17.2
838889,Rafael Nascimento,marketing,junior,2022-03-10,5,2.5,26.34,11.87
862991,Benjamim Aparecida,marketing,junior,2015-08-10,10,1.62,4.47,16.35
27523,Clarice Monteiro,marketing,junior,2022-07-16,8,5.21,15.96,18.34
105130,Oliver Sá,marketing,junior,2020-07-02,4,1.34,2.75,21.17
556103,Rhavi Cunha,marketing,junior,2022-10-14,7,6.98,17.85,21.51
714157,Marcela das Neves,marketing,junior,2020-07-21,2,0.24,4.28,9.48
700419,Srta. Manuela da Rocha,marketing,junior,2023-03-11,4,1.89,0.29,15.82
845108,Luiza Brito,marketing,junior,2015-10-16,15,1.36,26.5,4.54
189905,Leonardo Caldeira,marketing,junior,2018-03-26,8,0.84,15.58,21.62
596088,Lucca Silva,marketing,junior,2015-08-08,11,6.56,12.37,4.52
371683,Dra. Catarina Peixoto,marketing,junior,2015-05-26,1,3.26,5.81,14.69
311335,Davi Lucca Fogaça,marketing,junior,2019-11-14,11,3.43,10.92,4.87
391210,Dr. Luiz Henrique Marques,marketing,junior,2017-12-23,8,1.63,14.63,12.0
579520,Agatha Vasconcelos,marketing,junior,2015-02-16,6,4.52,18.45,8.95
725574,Beatriz Cavalcante,marketing,junior,2021-09-09,3,5.28,13.55,6.56
362014,Sra. Maria Clara Cunha,marketing,junior,2020-06-01,1,1.65,2.91,22.56
524680,Luiz Felipe Campos,marketing,junior,2017-12-18,4,6.15,6.89,18.13
799421,Ísis Costela,marketing,junior,2015-11-03,3,1.83,25.36,9.45
924466,Davi Luiz Monteiro,marketing,junior,2019-07-21,14,5.06,29.24,10.45
519506,Alexandre Teixeira,marketing,junior,2016-08-26,4,5.4,21.26,9.17
386480,Joaquim Siqueira,marketing,junior,2023-08-30,8,2.42,28.39,0.88
167436,Anna Liz Martins,marketing,junior,2021-10-08,12,5.89,15.25,8.51
551221,Marcos Vinicius Rocha,marketing,junior,2021-01-15,5,6.18,27.2,22.98
774500,Matheus Sá,marketing,junior,2015-09-03,1,6.06,5.41,23.95
988845,Luan Costela,marketing,junior,2015-06-11,12,0.55,20.52,18.43
233995,Maria Alice da Costa,marketing,junior,2017-03-06,5,5.11,25.3,18.08
348298,Esther Siqueira,marketing,junior,2022-12-16,2,6.17,29.12,20.99
785449,Vitor Ferreira,marketing,junior,2019-01-07,10,0.13,23.89,8.23
908241,Sofia Martins,marketing,junior,2022-12-31,4,2.88,10.42,18.26
50863,Dra. Julia Brito,marketing,junior,2019-05-27,1,6.38,12.27,3.47
683393,Marina Cardoso,marketing,junior,2015-12-22,5,5.06,20.11,14.61
380878,Gabriel Alves,marketing,junior,2019-04-23,7,4.79,1.19,11.84
446517,Júlia Borges,marketing,junior,2020-08-07,6,6.12,10.94,8.47
94712,Sra. Maya Rocha,marketing,junior,2015-02-24,10,6.22,2.54,9.23
831369,Fernando Duarte,marketing,junior,2018-07-09,11,4.08,11.85,23.2
37035,Esther Marques,marketing,junior,2022-01-13,14,3.65,20.1,10.51
523551,Bianca Melo,marketing,junior,2020-02-16,15,4.56,22.89,10.78
309192,Sr. Davi Miguel da Conceição,marketing,junior,2015-04-27,14,1.43,2.37,18.47
487190,Mirella Pimenta,marketing,junior,2016-11-30,10,5.48,14.41,4.88
274831,Cauê Barbosa,marketing,junior,2021-06-26,9,3.35,23.81,1.16
604544,Nicolas Novaes,marketing,junior,2020-05-02,13,2.79,26.94,21.96
370618,Catarina da Mota,marketing,junior,2019-04-19,1,1.62,11.48,15.77
178853,Rael Teixeira,marketing,junior,2019-01-05,13,3.89,10.0,13.79
480244,Jade Castro,marketing,junior,2015-09-26,7,2.59,10.69,9.36
40192,Gustavo Mendonça,marketing,junior,2017-10-16,15,6.44,9.97,4.56
565169,Gustavo Gomes,marketing,junior,2017-11-14,12,5.43,9.03,15.54
614352,Gustavo Henrique da Costa,marketing,junior,2020-10-20,7,5.12,18.24,13.98
122104,Dante Novaes,marketing,junior,2020-09-12,10,4.79,11.09,4.01
604652,Isaque Lopes,marketing,junior,2023-12-13,15,0.55,5.23,10.77
52482,Dra. Vitória Pinto,marketing,junior,2019-09-15,5,2.89,17.39,16.25
677506,Daniel Caldeira,marketing,junior,2020-12-21,11,4.2,5.13,19.85
982826,Brayan Cirino,marketing,junior,2016-02-03,2,4.71,22.46,21.35
376290,Eloah Pimenta,marketing,junior,2018-06-28,13,0.38,17.16,1.61
2340,Pedro Lucas da Conceição,marketing,junior,2021-10-20,9,4.37,24.94,3.47
102517,Pedro Miguel Brito,marketing,junior,2017-10-11,14,6.71,25.03,17.41
959620,Srta. Maria Alice Barros,marketing,junior,2019-06-15,12,6.12,21.02,24.45
712038,Dr. Augusto Nascimento,marketing,junior,2023-03-17,6,4.62,19.42,6.95
474626,Aurora Lima,marketing,junior,2015-09-19,3,0.83,18.62,8.2
706433,Dr. Luiz Gustavo Pinto,marketing,junior,2021-06-23,8,3.22,14.12,5.99
14674,Thales Gonçalves,marketing,junior,2021-05-14,8,2.05,1.05,11.54
393617,Marcelo da Rosa,marketing,junior,2021-03-02,7,4.68,4.73,4.74
324178,Julia da Mata,marketing,junior,2016-01-31,2,5.92,21.19,0.76
929419,Dr. Apollo Leão,marketing,junior,2023-10-07,4,5.26,29.92,16.65
441452,Clarice Nascimento,marketing,junior,2019-03-17,11,6.29,27.12,13.47
8146,Mariah Sá,marketing,junior,2019-01-18,6,5.45,28.89,22.16
312753,Davi Miguel Vargas,marketing,junior,2018-06-17,12,5.07,1.64,23.66
86808,Dante da Conceição,marketing,junior,2018-09-18,6,6.28,27.92,24.48
997002,Luiz Felipe Teixeira,marketing,junior,2021-05-28,15,6.42,9.48,13.0
889315,Dra. Jade da Rocha,marketing,junior,2019-04-27,2,5.37,2.17,6.52
608710,Ana Cecília Silveira,marketing,junior,2018-09-02,9,2.59,1.65,16.78
545095,Guilherme da Mata,marketing,junior,2018-08-12,5,1.13,25.77,5.08
621243,Ana Carolina da Mota,marketing,junior,2023-02-09,8,6.99,26.88,22.37
110025,Ravi Sales,marketing,junior,2017-02-23,13,2.82,12.44,16.44
340233,Henry Gabriel Monteiro,marketing,junior,2019-01-17,10,6.07,23.31,3.16
777025,Marcela Caldeira,marketing,junior,2020-10-07,5,4.26,2.75,24.96
608602,Levi Garcia,marketing,junior,2020-07-12,7,6.99,24.49,4.56
729098,Gustavo Henrique Azevedo,marketing,junior,2023-02-24,4,0.33,17.83,13.72
128006,Maria Cecília Gonçalves,marketing,junior,2022-05-14,6,0.66,22.58,0.93
637914,Dr. Bento Cassiano,marketing,junior,2016-03-20,2,0.97,22.68,6.11
430434,Manuela Pinto,marketing,junior,2019-10-09,4,6.92,10.15,0.96
638873,Yan Martins,marketing,junior,2018-09-22,2,3.78,9.11,0.44
134183,Daniel Melo,marketing,junior,2017-02-02,14,0.11,1.4,13.45
931462,Dante Rocha,marketing,junior,2017-11-26,7,4.91,23.05,3.42
178031,Ana Júlia Almeida,marketing,junior,2020-08-14,5,6.86,28.41,11.46
885924,Ana Vitória Sampaio,marketing,junior,2017-06-27,1,3.15,20.47,23.14
300963,Srta. Luara Garcia,marketing,junior,2023-05-31,5,4.08,13.86,3.55
180071,Benicio Melo,marketing,junior,2023-06-13,13,6.27,28.15,4.53
5284,Paulo Abreu,marketing,junior,2022-02-06,9,2.01,21.9,0.89
722884,Asafe Sousa,marketing,junior,2021-09-20,11,0.85,20.28,9.83
624137,Isabela da Rocha,marketing,junior,2019-11-21,8,2.39,5.62,16.12
713700,Rafael Souza,marketing,junior,2023-05-11,5,0.64,1.47,21.81
8931,Nina da Cruz,marketing,junior,2022-05-22,3,1.35,21.21,4.46
898554,Sophia Rocha,marketing,junior,2019-06-30,8,3.87,5.4,24.63
578915,Alana Sousa,marketing,junior,2015-07-19,4,1.55,28.82,24.73
756071,Lavínia Campos,marketing,junior,2019-07-12,3,2.48,27.53,2.92
800216,Dr. Vitor Hugo Moreira,marketing,junior,2021-09-10,14,1.51,5.12,1.46
656451,Clara Lopes,marketing,junior,2019-01-26,8,3.54,8.19,0.13
658248,Henry Gabriel Mendonça,marketing,junior,2015-03-29,2,0.97,16.09,13.09
310272,Arthur Casa Grande,marketing,junior,2023-08-26,8,1.43,21.89,11.62
796377,Anthony Cardoso,marketing,junior,2018-09-22,12,1.43,7.13,8.64
197715,Larissa Mendes,marketing,junior,2023-05-19,12,1.41,4.08,16.42
478042,Srta. Cecilia Cavalcanti,marketing,junior,2023-10-07,12,2.56,5.11,22.24
404153,Luiz Gustavo Pires,marketing,junior,2020-06-28,1,4.22,27.98,10.26
576687,Srta. Marcela Melo,marketing,junior,2017-01-31,7,6.51,2.57,18.23
389018,Isabela das Neves,marketing,junior,2015-05-19,2,6.13,10.58,0.19
723370,Rael das Neves,marketing,junior,2016-06-25,15,5.53,22.23,10.89
24191,Maria Alice das Neves,marketing,junior,2023-06-21,13,2.6,19.98,9.77
499166,Isis Correia,marketing,junior,2020-08-01,3,3.0,29.62,0.0
507795,Nicolas da Cunha,marketing,junior,2020-01-29,15,1.32,18.13,24.08
925904,Luana Camargo,marketing,junior,2016-10-03,15,5.5,28.32,0.45
200502,Caroline Martins,marketing,junior,2023-10-08,12,2.09,28.65,16.55
527702,Davi Lucas Andrade,marketing,junior,2015-08-21,2,3.51,10.02,6.71
292928,Valentim Pacheco,marketing,junior,2022-09-03,1,3.37,4.4,22.11
115762,Alícia Silveira,marketing,junior,2018-08-04,9,3.66,2.57,3.57
67837,Caio Sousa,marketing,junior,2018-03-17,7,1.59,21.54,24.44
439936,Bernardo Ribeiro,marketing,junior,2018-08-26,5,3.32,19.63,21.47
985903,Henry Gabriel Gonçalves,marketing,junior,2015-05-08,13,3.01,14.41,15.34
447536,Ravi da Paz,marketing,junior,2017-01-20,15,2.99,17.73,4.78
104521,Sra. Manuela Machado,marketing,junior,2018-08-12,11,5.17,29.98,22.14
161595,Mariana Rocha,marketing,junior,2020-04-14,10,5.02,7.3,16.62
814783,Caroline Melo,marketing,junior,2020-06-25,11,6.4,4.13,10.91
44432,Dra. Ana Luiza Cassiano,marketing,junior,2016-05-08,4,3.44,21.16,18.21
855833,Emanuelly Camargo,marketing,junior,2020-09-23,13,3.26,12.97,18.73
232803,Srta. Bianca Guerra,marketing,junior,2016-07-11,11,5.33,27.17,21.47
968496,Luiz Felipe Fernandes,marketing,junior,2018-05-20,10,4.8,24.17,11.36
690526,Manuela Garcia,marketing,junior,2016-04-10,1,1.88,14.11,11.24
250338,Cauê Nunes,marketing,junior,2018-05-12,7,1.91,19.84,12.93
539934,Heloísa Vargas,marketing,junior,2018-02-02,10,1.76,1.43,22.8
152751,Maria Júlia Guerra,marketing,junior,2020-01-28,9,0.53,13.45,14.74
381810,Ravi Lucca Freitas,marketing,junior,2015-01-07,6,6.8,7.17,23.53
287845,Eloah Silveira,marketing,junior,2015-11-23,9,6.18,16.35,10.77
302380,Natália Sampaio,marketing,junior,2018-10-27,15,3.43,0.77,10.81
414910,Dra. Juliana Pereira,marketing,junior,2016-06-04,14,5.84,7.09,7.52
439621,Ana Laura Peixoto,marketing,junior,2015-10-27,11,4.05,19.88,8.29
257204,Sra. Fernanda Barbosa,marketing,junior,2017-06-11,13,5.63,23.93,1.48
808509,Ian Azevedo,marketing,junior,2022-11-26,6,4.3,6.91,8.96
255858,Marcos Vinicius Novais,marketing,junior,2017-11-20,7,3.12,16.58,20.29
800923,Maria Eduarda Duarte,marketing,junior,2018-01-14,13,1.77,9.84,3.49
244013,Dr. Paulo Silveira,marketing,junior,2023-05-05,13,3.15,18.69,11.62
803374,Bianca Pimenta,marketing,junior,2015-09-15,10,2.22,29.2,21.11
605963,Arthur Gabriel Nascimento,marketing,junior,2022-06-15,3,0.73,10.75,8.79
528492,Manuella Campos,marketing,junior,2019-06-08,7,2.52,7.88,21.97
975736,Sr. João Pedro Farias,marketing,junior,2015-01-27,14,1.46,11.9,21.42
976065,Augusto Rocha,marketing,junior,2018-05-03,2,3.93,5.93,15.33
732084,Maria Júlia Teixeira,marketing,junior,2021-02-23,3,6.02,23.35,2.59
738153,Emanuel da Cunha,marketing,junior,2015-04-04,8,4.22,6.49,0.84
816780,Yuri Leão,marketing,junior,2015-01-10,8,4.34,5.44,21.71
772766,João Azevedo,marketing,junior,2020-03-23,8,6.3,15.06,1.33
757722,Luísa da Mata,marketing,junior,2016-07-30,13,4.46,5.36,12.17
395725,Vitor Hugo Souza,marketing,junior,2022-05-18,15,1.68,24.73,17.42
905407,Sra. Mirella Melo,marketing,junior,2016-09-24,12,3.5,2.57,5.88
77048,Clara Pinto,marketing,junior,2018-09-09,4,6.44,28.25,5.75
818223,Heloísa Albuquerque,marketing,junior,2019-10-29,6,3.91,7.65,1.48
627709,Eloá das Neves,marketing,junior,2020-09-01,5,4.97,8.68,15.11
503849,Dom Cassiano,marketing,junior,2018-08-23,3,5.89,0.06,14.93
957418,Yasmin Pacheco,marketing,junior,2016-07-06,13,3.91,8.56,5.63
441469,Ana Lívia Montenegro,marketing,junior,2015-04-22,11,1.55,22.45,5.25
575393,Joana Campos,marketing,junior,2015-09-14,12,4.09,29.37,6.23
786767,Bryan Lopes,marketing,junior,2019-05-29,10,0.75,12.92,1.25
821322,Nicole Cavalcante,marketing,junior,2023-05-14,14,2.89,23.13,13.62
859415,Kevin Pacheco,marketing,junior,2023-04-13,11,3.04,4.89,8.86
22288,Larissa Moura,marketing,junior,2023-05-18,3,3.61,22.56,2.4
388635,Luiz Otávio Pastor,marketing,junior,2022-12-17,2,5.07,29.2,11.45
473124,Mathias Duarte,marketing,junior,2015-07-09,1,4.37,15.21,7.74
651170,Dr. Otto Costela,marketing,junior,2017-05-26,4,5.64,8.05,13.04
326306,Sr. Benjamim Rios,marketing,junior,2016-03-27,1,4.67,7.8,2.29
599426,Liam Cardoso,marketing,junior,2017-10-07,12,5.26,27.89,17.32
925810,João Miguel Fernandes,marketing,junior,2023-12-27,12,5.89,17.27,11.34
61687,Josué Sales,marketing,junior,2022-10-30,8,4.86,2.46,18.37
320665,Sophie da Paz,marketing,junior,2019-08-28,12,4.08,4.88,16.0
937526,Helena Farias,marketing,junior,2022-11-02,15,4.92,4.83,19.03
245498,Arthur Miguel Pacheco,marketing,junior,2016-03-10,12,6.67,15.81,10.04
647923,João Vitor Peixoto,marketing,junior,2022-09-02,11,2.62,20.41,18.34
238277,Samuel Farias,marketing,junior,2020-12-07,15,1.19,27.33,22.7
6522,Dr. Rhavi Costa,marketing,junior,2021-09-06,1,0.85,5.63,21.52
17248,Vinicius Gonçalves,marketing,junior,2018-07-14,1,1.2,8.85,3.15
654013,Dr. Vinicius da Cunha,marketing,junior,2017-02-02,7,2.03,14.0,16.63
830253,Brayan Leão,marketing,junior,2015-12-29,15,6.89,11.25,10.86
206005,Sr. Ravy Farias,marketing,junior,2020-03-19,11,6.11,1.14,1.08
767613,Maysa Pimenta,marketing,junior,2023-03-19,15,0.38,1.06,12.98
638264,João Vitor da Cruz,marketing,junior,2021-01-10,9,0.9,27.81,13.6
707452,Mateus Guerra,marketing,junior,2018-05-14,3,4.07,15.86,2.62
61618,Srta. Emanuelly Machado,marketing,junior,2017-08-28,9,0.24,17.02,17.27
237043,Isabelly Ramos,marketing,junior,2023-05-17,10,6.18,10.58,4.73
366660,Otto das Neves,marketing,junior,2020-10-23,4,5.38,5.92,5.94
117608,Isaac Nascimento,marketing,junior,2017-09-16,15,6.56,18.79,9.56
641646,Srta. Antonella Araújo,marketing,junior,2023-05-25,14,3.69,23.58,23.1
256824,Aurora Porto,marketing,junior,2023-02-17,9,4.48,27.83,12.72
292934,Srta. Ana Clara Marques,marketing,junior,2019-10-08,15,2.74,14.35,10.13
309751,Luan Silveira,marketing,junior,2018-03-04,5,1.7,19.78,23.16
554399,João Pedro Guerra,marketing,junior,2020-05-04,13,3.67,14.3,17.03
367473,Maitê das Neves,marketing,junior,2019-12-30,11,5.23,1.36,19.48
248428,Luan Ribeiro,marketing,junior,2018-11-17,12,5.43,11.1,0.99
244035,Aurora da Luz,marketing,junior,2020-12-14,10,3.95,3.34,16.82
214353,Melina Martins,marketing,junior,2017-05-25,2,3.81,10.25,3.23
185775,Lívia da Costa,marketing,junior,2019-02-20,11,5.75,3.83,6.94
230103,Gabriel Barros,marketing,junior,2023-03-14,7,3.54,10.77,19.37
345016,Benjamin Campos,marketing,junior,2022-09-26,7,1.95,26.99,18.11
933003,Diogo Fonseca,marketing,junior,2019-08-17,7,2.44,5.35,9.53
216501,Bruna Cunha,marketing,junior,2020-10-08,3,4.91,5.98,7.81
720837,Dra. Melina Freitas,marketing,junior,2023-04-17,10,4.41,6.62,23.8
565984,Joana Cardoso,marketing,junior,2015-03-02,13,0.4,15.98,14.66
928522,Emanuelly Pereira,marketing,junior,2016-11-11,8,1.69,15.36,14.71
632544,Isabel Rezende,marketing,junior,2022-07-06,13,0.71,29.92,8.6
760354,Renan Cavalcanti,marketing,junior,2016-01-10,5,0.01,25.19,18.81
93397,Ana Julia Barros,marketing,junior,2016-05-25,15,0.66,2.69,12.59
141554,Dra. Emanuella Rios,marketing,junior,2020-12-18,4,2.24,25.13,14.1
826850,Valentim Montenegro,marketing,junior,2016-07-01,15,3.63,29.08,8.16
497060,Dr. Guilherme Cavalcante,marketing,junior,2017-03-24,3,3.71,10.3,18.75
483614,Luiz Gustavo Cavalcante,marketing,junior,2020-06-16,7,5.52,20.87,8.53
994143,Lavínia Nunes,marketing,junior,2019-10-04,12,6.22,16.26,4.27
803358,Maria Luiza Cavalcante,marketing,junior,2020-10-27,14,1.59,21.07,20.39
210324,Melissa da Luz,marketing,junior,2016-09-06,8,4.29,25.34,13.18
145508,Mirella Vargas,marketing,junior,2016-02-18,4,6.63,16.74,13.0
367512,Maria Luiza Oliveira,marketing,junior,2016-05-19,3,3.46,22.53,15.04
127079,Sra. Maria Alice da Rosa,marketing,junior,2023-05-09,14,4.68,1.16,6.46
989018,Maria Fernanda Camargo,marketing,junior,2018-10-03,11,2.4,11.84,7.1
309086,Anthony Gabriel Montenegro,marketing,junior,2016-09-24,1,0.06,14.16,6.99
196195,Breno Sampaio,marketing,junior,2020-04-10,4,6.92,1.76,15.5
540349,Noah Alves,marketing,junior,2022-10-05,13,4.88,28.29,2.38
555242,Maria Cecília da Conceição,marketing,junior,2022-03-04,7,5.47,8.06,10.45
569735,Emanuel Leão,marketing,junior,2020-04-21,13,3.06,20.29,10.25
53574,Heloisa Cunha,marketing,junior,2016-07-28,15,5.75,9.93,15.87
101179,Melissa Farias,marketing,junior,2018-07-30,4,0.87,24.59,16.89
974870,Kevin Freitas,marketing,junior,2020-07-03,10,3.71,8.22,5.83
986873,Lívia Pires,marketing,junior,2017-06-09,8,4.75,14.46,4.87
147251,Brayan Mendonça,marketing,junior,2023-07-17,6,6.5,28.7,19.82
940479,Sra. Lorena Lopes,marketing,junior,2019-05-10,1,1.34,10.14,24.0
739553,Pietro Porto,marketing,junior,2021-08-19,11,2.04,23.32,22.59
189730,Ana Sophia Cunha,marketing,junior,2016-07-31,5,6.27,15.37,20.25
456846,Helena Sá,marketing,junior,2021-12-17,14,3.66,27.59,15.61
503723,Dr. Luiz Miguel Castro,marketing,junior,2023-04-15,12,0.3,4.03,16.29
167063,Cauê Nascimento,marketing,junior,2018-02-01,3,0.93,13.29,14.19
231153,Davi Lucca Siqueira,marketing,junior,2020-01-10,1,4.37,28.11,11.05
537058,Bárbara Ribeiro,marketing,junior,2021-11-11,15,0.99,23.45,15.7
808653,Arthur Gabriel Albuquerque,marketing,junior,2022-05-03,12,4.78,16.88,6.69
653078,Mathias da Cunha,marketing,junior,2017-02-18,1,1.86,29.04,16.49
749237,Asafe Rodrigues,marketing,junior,2016-07-29,13,3.43,28.38,5.87
510729,Lorenzo Brito,marketing,junior,2015-05-19,9,4.18,28.11,23.46
